sample_idx,expected_ns,actual_ns,jitter_us,period_us,exec_us,overruns
8698,23727440428087,23727440501405,73.318,1001.795,0.305,0
8699,23727441428087,23727441498890,70.803,997.485,0.311,0
8700,23727442428087,23727442498077,69.990,999.187,0.322,0
8701,23727443428087,23727443499392,71.305,1001.315,0.302,0
8702,23727444428087,23727444434528,6.441,935.136,0.313,0
8703,23727445428087,23727445498830,70.743,1064.302,0.323,0
8704,23727446428087,23727446502728,74.641,1003.898,0.304,0
8705,23727447428087,23727447499198,71.111,996.470,0.329,0
8706,23727448428087,23727448508279,80.192,1009.081,0.321,0
8707,23727449428087,23727449498521,70.434,990.242,0.295,0
8708,23727450428087,23727450498465,70.378,999.944,0.319,0
8709,23727451428087,23727451497842,69.755,999.377,0.315,0
8710,23727452428087,23727452498542,70.455,1000.700,0.305,0
8711,23727453428087,23727453499022,70.935,1000.480,0.314,0
8712,23727454428087,23727454435241,7.154,936.219,0.337,0
8713,23727455428087,23727455497992,69.905,1062.751,0.324,0
8714,23727456428087,23727456499711,71.624,1001.719,0.309,0
8715,23727457428087,23727457499705,71.618,999.994,0.323,0
8716,23727458428087,23727458504099,76.012,1004.394,0.310,0
8717,23727459428087,23727459472637,44.550,968.538,0.301,0
8718,23727460428087,23727460499031,70.944,1026.394,0.296,0
8719,23727461428087,23727461499271,71.184,1000.240,0.300,0
8720,23727462428087,23727462498994,70.907,999.723,0.313,0
8721,23727463428087,23727463499095,71.008,1000.101,0.320,0
8722,23727464428087,23727464434434,6.347,935.339,0.331,0
8723,23727465428087,23727465498115,70.028,1063.681,0.297,0
8724,23727466428087,23727466498577,70.490,1000.462,0.315,0
8725,23727467428087,23727467498262,70.175,999.685,0.321,0
8726,23727468428087,23727468431712,3.625,933.450,0.213,0
8727,23727469428087,23727469497373,69.286,1065.661,0.303,0
8728,23727470428087,23727470498380,70.293,1001.007,0.309,0
8729,23727471428087,23727471497532,69.445,999.152,0.320,0
8730,23727472428087,23727472497623,69.536,1000.091,0.317,0
8731,23727473428087,23727473500186,72.099,1002.563,0.314,0
8732,23727474428087,23727474434151,6.064,933.965,0.339,0
8733,23727475428087,23727475509385,81.298,1075.234,0.344,0
8734,23727476428087,23727476497022,68.935,987.637,0.311,0
8735,23727477428087,23727477496945,68.858,999.923,0.319,0
8736,23727478428087,23727478497874,69.787,1000.929,0.320,0
8737,23727479428087,23727479496904,68.817,999.030,0.304,0
8738,23727480428087,23727480498192,70.105,1001.288,0.298,0
8739,23727481428087,23727481506980,78.893,1008.788,0.317,0
8740,23727482428087,23727482497656,69.569,990.676,0.315,0
8741,23727483428087,23727483509224,81.137,1011.568,0.305,0
8742,23727484428087,23727484434426,6.339,925.202,0.312,0
8743,23727485428087,23727485496707,68.620,1062.281,0.315,0
8744,23727486428087,23727486500130,72.043,1003.423,0.325,0
8745,23727487428087,23727487498537,70.450,998.407,0.318,0
8746,23727488428087,23727488501272,73.185,1002.735,0.293,0
8747,23727489428087,23727489497425,69.338,996.153,0.317,0
8748,23727490428087,23727490499563,71.476,1002.138,0.317,0
8749,23727491428087,23727491497896,69.809,998.333,0.325,0
8750,23727492428087,23727492497225,69.138,999.329,0.308,0
8751,23727493428087,23727493498188,70.101,1000.963,0.316,0
8752,23727494428087,23727494434675,6.588,936.487,0.351,0
8753,23727495428087,23727495498273,70.186,1063.598,0.317,0
8754,23727496428087,23727496497423,69.336,999.150,0.319,0
8755,23727497428087,23727497497886,69.799,1000.463,0.300,0
8756,23727498428087,23727498497502,69.415,999.616,0.316,0
8757,23727499428087,23727499499204,71.117,1001.702,0.301,0
8758,23727500428087,23727500508893,80.806,1009.689,0.301,0
8759,23727501428087,23727501497690,69.603,988.797,0.315,0
8760,23727502428087,23727502500403,72.316,1002.713,0.321,0
8761,23727503428087,23727503498229,70.142,997.826,0.331,0
8762,23727504428087,23727504434441,6.354,936.212,0.322,0
8763,23727505428087,23727505497746,69.659,1063.305,0.317,0
8764,23727506428087,23727506496603,68.516,998.857,0.307,0
8765,23727507428087,23727507496929,68.842,1000.326,0.315,0
8766,23727508428087,23727508497238,69.151,1000.309,0.329,0
8767,23727509428087,23727509497714,69.627,1000.476,0.311,0
8768,23727510428087,23727510500428,72.341,1002.714,0.323,0
8769,23727511428087,23727511502978,74.891,1002.550,0.320,0
8770,23727512428087,23727512497959,69.872,994.981,0.319,0
8771,23727513428087,23727513497256,69.169,999.297,0.332,0
8772,23727514428087,23727514434600,6.513,937.344,0.357,0
8773,23727515428087,23727515497489,69.402,1062.889,0.316,0
8774,23727516428087,23727516497184,69.097,999.695,0.332,0
8775,23727517428087,23727517498544,70.457,1001.360,0.298,0
8776,23727518428087,23727518500168,72.081,1001.624,0.311,0
8777,23727519428087,23727519496714,68.627,996.546,0.321,0
8778,23727520428087,23727520497928,69.841,1001.214,0.325,0
8779,23727521428087,23727521498807,70.720,1000.879,0.313,0
8780,23727522428087,23727522497401,69.314,998.594,0.327,0
8781,23727523428087,23727523497751,69.664,1000.350,0.305,0
8782,23727524428087,23727524434510,6.423,936.759,0.329,0
8783,23727525428087,23727525497588,69.501,1063.078,0.306,0
8784,23727526428087,23727526497821,69.734,1000.233,0.315,0
8785,23727527428087,23727527497271,69.184,999.450,0.326,0
8786,23727528428087,23727528440646,12.559,943.375,0.460,0
8787,23727529428087,23727529498939,70.852,1058.293,0.316,0
8788,23727530428087,23727530498165,70.078,999.226,0.309,0
8789,23727531428087,23727531434819,6.732,936.654,0.339,0
8790,23727532428087,23727532461777,33.690,1026.958,0.316,0
8791,23727533428087,23727533501515,73.428,1039.738,0.331,0
8792,23727534428087,23727534434575,6.488,933.060,0.342,0
8793,23727535428087,23727535498305,70.218,1063.730,0.314,0
8794,23727536428087,23727536498521,70.434,1000.216,0.300,0
8795,23727537428087,23727537499200,71.113,1000.679,0.331,0
8796,23727538428087,23727538499628,71.541,1000.428,0.307,0
8797,23727539428087,23727539498740,70.653,999.112,0.330,0
8798,23727540428087,23727540497730,69.643,998.990,0.319,0
8799,23727541428087,23727541498858,70.771,1001.128,0.322,0
8800,23727542428087,23727542499107,71.020,1000.249,0.316,0
8801,23727543428087,23727543471265,43.178,972.158,0.329,0
8802,23727544428087,23727544434538,6.451,963.273,0.318,0
8803,23727545428087,23727545495624,67.537,1061.086,0.321,0
8804,23727546428087,23727546499290,71.203,1003.666,0.315,0
8805,23727547428087,23727547498545,70.458,999.255,0.329,0
8806,23727548428087,23727548498515,70.428,999.970,0.303,0
8807,23727549428087,23727549498523,70.436,1000.008,0.317,0
